[15May2025 02:28:23.812] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[15May2025 02:28:23.815] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.27 by Ubuntu
[15May2025 02:28:24.157] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[15May2025 02:28:24.214] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/legendary-octo-garbanzo/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[15May2025 02:28:24.818] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[15May2025 02:28:24.906] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[15May2025 02:28:24.913] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[15May2025 02:28:24.919] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[15May2025 02:28:24.925] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[15May2025 02:28:26.516] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[15May2025 02:28:35.608] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `silver_sword`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.611] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `silver_shovel`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.614] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `silver_pickaxe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.614] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `silver_axe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.618] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `silver_hoe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.618] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `armor_copper_metal_helmet`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.619] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `armor_copper_metal_chestplate`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.619] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `armor_copper_metal_leggings`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.622] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `armor_copper_metal_boots`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.622] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `copper_sword`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.622] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `copper_shovel`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.626] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `copper_pickaxe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.626] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `copper_axe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.626] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `copper_hoe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.630] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `fire_stew`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.631] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `frost_stew`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.631] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `lightning_stew`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.680] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_red`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.681] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_green`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.681] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_bronze`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.681] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_gray`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.681] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_blue`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.681] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_white`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.681] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_sapphire`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.682] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_silver`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.682] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_electric`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.685] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_amythest`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.685] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_copper`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.685] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonegg_black`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_red`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_green`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_bronze`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_gray`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_blue`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_white`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.686] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_sapphire`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.690] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_silver`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.690] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_electric`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.690] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_amythest`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.690] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_copper`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.691] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonscales_black`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.691] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.691] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `witherbone`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.692] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `fishing_spear`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.695] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `wither_shard`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.695] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_sword`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.696] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_shovel`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.696] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_pickaxe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.696] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_axe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.696] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_hoe`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.697] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_sword_fire`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.702] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_sword_ice`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.702] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_sword_lightning`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.703] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_arrow`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.705] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonbone_bow`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.714] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragon_skull_fire`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.714] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragon_skull_ice`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.715] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragon_skull_lightning`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.719] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_iron_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.719] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_iron_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_iron_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_iron_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_copper_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_copper_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_copper_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_copper_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.720] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_gold_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_gold_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_gold_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_gold_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_diamond_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_diamond_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_diamond_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.721] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_diamond_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.730] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_silver_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.730] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_silver_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.730] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_silver_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.730] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_silver_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.730] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_fire_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_fire_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_fire_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_fire_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_ice_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_ice_neck`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_ice_body`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_ice_tail`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
[15May2025 02:28:35.731] [modloading-worker-3/INFO] [net.minecraftforge.registries.GameData/]: Potentially Dangerous alternative prefix `iceandfire` for name `dragonarmor_dragonsteel_lightning_head`, expected `swiaf`. This could be a intended override, but in most cases indicates a broken mod.
